id,code,commonName,className,order,scientificName
5367,SYLMOD,Yellow-browed Tit,AVES,Passeriformes,Sylviparus modestus
4920,CCAW,Chestnut-capped Warbler,AVES,Passeriformes,Basileuterus delattrii
4914,ARRPER,Perija Brushfinch,AVES,Passeriformes,Arremon perijanus
4917,ATLCIT,Yellow-striped Brushfinch,AVES,Passeriformes,Atlapetes citrinellus
5240,PELCON,Australian Pelican,AVES,Pelecaniformes,Pelecanus conspicillatus
5095,GYPBRE,Streaked Wren-Babbler,AVES,Passeriformes,Gypsophila brevicaudata
5096,GYPRUF,Rusty-breasted Wren-Babbler,AVES,Passeriformes,Gypsophila rufipectus
5120,ILLPYR,Mountain Illadopsis,AVES,Passeriformes,Illadopsis pyrrhoptera
5160,MALABB,Abbott's Babbler,AVES,Passeriformes,Malacocincla abbotti
5161,MALSEP,Horsfield's Babbler,AVES,Passeriformes,Malacocincla sepiaria
5241,PELPAL,Marsh Babbler,AVES,Passeriformes,Pellorneum palustre
5176,MICNIG,Little Cormorant,AVES,Suliformes,Microcarbo niger
4900,ARBBRU,Bar-backed Partridge,AVES,Galliformes,Arborophila brunneopectus
4901,ARBMAN,Chestnut-breasted Partridge,AVES,Galliformes,Arborophila mandellii
4945,CATWAL,Cheer Pheasant,AVES,Galliformes,Catreus wallichii
5157,LYRTET,Black Grouse,AVES,Galliformes,Lyrurus tetrix
5228,ORTPON,Grey Francolin,AVES,Galliformes,Ortygornis pondicerianus
5229,ORTSEP,Crested Francolin,AVES,Galliformes,Ortygornis sephaena
5242,PERARG,Rock Bush-Quail,AVES,Galliformes,Perdicula argoondah
5298,PTEAHA,Ahanta Spurfowl,AVES,Galliformes,Pternistis ahantensis
5299,PTECAP,Cape Spurfowl,AVES,Galliformes,Pternistis capensis
5300,PTEERC,Erckel's Spurfowl,AVES,Galliformes,Pternistis erckelii
5301,PTEHIL,Hildebrandt's Spurfowl,AVES,Galliformes,Pternistis hildebrandti
5376,TETCAU,Caucasian Snowcock,AVES,Galliformes,Tetraogallus caucasicus
5391,TROCHL,Scaly-breasted Partridge,AVES,Galliformes,Tropicoperdix chloropus
5249,PHISCH,Schlegel's Asity,AVES,Passeriformes,Philepitta schlegeli
5250,PHOJAM,James's Flamingo,AVES,Phoenicopteriformes,Phoenicoparrus jamesi
5256,PHYOLI,Philippine Leaf Warbler,AVES,Passeriformes,Phylloscopus olivaceus
5257,PHYPOL,Island Leaf Warbler,AVES,Passeriformes,Phylloscopus poliocephalus
5258,PHYSUB,Brooks's Leaf Warbler,AVES,Passeriformes,Phylloscopus subviridis
4941,CAMCAI,Green-backed Woodpecker,AVES,Piciformes,Campethera cailliautii
4942,CAMMOM,Mombasa Woodpecker,AVES,Piciformes,Campethera mombassica
4963,CHLSPO,Mountain Gray Woodpecker,AVES,Piciformes,Chloropicus spodocephalus
5023,DRYMAC,Yellow-eared Woodpecker,AVES,Piciformes,Dryobates maculifrons
5024,DRYSCH,Black-bodied Woodpecker,AVES,Piciformes,Dryocopus schulzii
5169,MELHYP,Grey-breasted Woodpecker,AVES,Piciformes,Melanerpes hypopolius
5260,PICCIN,Chestnut Piculet,AVES,Piciformes,Picumnus cinnamomeus
5261,PICLIM,Ochraceous Piculet,AVES,Piciformes,Picumnus limae
5262,PICSPI,White-bellied Piculet,AVES,Piciformes,Picumnus spilogaster
5104,HETFLA,Yellow-crowned Manakin,AVES,Passeriformes,Heterocercus flavivertex
5105,HETLIN,Flame-crowned Manakin,AVES,Passeriformes,Heterocercus linteatus
5113,HYDNIP,Blue-naped Pitta,AVES,Passeriformes,Hydrornis nipalensis
5114,HYDOAT,Rusty-naped Pitta,AVES,Passeriformes,Hydrornis oatesi
4921,BATMIX,Short-tailed Batis,AVES,Passeriformes,Batis mixta
4922,BATSOR,Pale Batis,AVES,Passeriformes,Batis soror
5266,PLACON,Yellow-bellied Wattle-eye,AVES,Passeriformes,Platysteira concreta
5058,EUPARD,Red-collared Widowbird,AVES,Passeriformes,Euplectes ardens
5107,HISRUF,Rufous-tailed Weaver,AVES,Passeriformes,Histurgops ruficauda
5235,PACSUP,Compact Weaver,AVES,Passeriformes,Pachyphantes superciliosus
5267,PLOJAC,Golden-backed Weaver,AVES,Passeriformes,Ploceus jacksoni
5268,PLONEL,Nelicourvi Weaver,AVES,Passeriformes,Ploceus nelicourvi
5356,SPOSQU,Scaly Weaver,AVES,Passeriformes,Sporopipes squamifrons
5272,WBGN,White-browed Gnatcatcher,AVES,Passeriformes,Polioptila bilineata
5016,DAPCAP,Cape Petrel,AVES,Procellariiformes,Daption capense
5323,PUFBAI,Tropical Shearwater,AVES,Procellariiformes,Puffinus bailloni
4866,AGACAN,Grey-headed Lovebird,AVES,Psittaciformes,Agapornis canus
4897,ARAGLA,Blue-throated Macaw,AVES,Psittaciformes,Ara glaucogularis
5194,NANPAN,Tepui Parrotlet,AVES,Psittaciformes,Nannopsittaca panychlora
5326,PYRHOE,Red-eared Parakeet,AVES,Psittaciformes,Pyrrhura hoematotis
5327,PYRRHO,Rose-headed Parakeet,AVES,Psittaciformes,Pyrrhura rhodocephala
4924,BOLLUN,Guaiabero,AVES,Psittaciformes,Bolbopsittacus lunulatus
4954,CHAPAP,West Papuan Lorikeet,AVES,Psittaciformes,Charmosyna papou
5151,LORBER,Sri Lanka Hanging-Parrot,AVES,Psittaciformes,Loriculus beryllinus
5153,LORLOR,Black-capped Lory,AVES,Psittaciformes,Lorius lory
5205,NORHAE,Greater Bluebonnet,AVES,Psittaciformes,Northiella haematogaster
5237,PARPOR,Purple-crowned Lorikeet,AVES,Psittaciformes,Parvipsitta porphyrocephala
5238,PARPUS,Little Lorikeet,AVES,Psittaciformes,Parvipsitta pusilla
5282,PROTAB,Red Shining-Parrot,AVES,Psittaciformes,Prosopeia tabuensis
5292,PSECAR,Cardinal Lory,AVES,Psittaciformes,Pseudeos cardinalis
5295,PSICAL,Layard's Parakeet,AVES,Psittaciformes,Psittacula calthrapae
5296,PSIEQU,Echo Parakeet,AVES,Psittaciformes,Psittacula eques
5388,TRIRUB,Red-collared Lorikeet,AVES,Psittaciformes,Trichoglossus rubritorquis
5297,PSOCRI,Chirruping Wedgebill,AVES,Passeriformes,Psophodes cristatus
4874,ALOFIN,Finsch's Bulbul,AVES,Passeriformes,Alophoixus finschii
4875,ALOTEP,Grey-cheeked Bulbul,AVES,Passeriformes,Alophoixus tephrogenys
4911,ARIMAS,Shelley's Greenbul,AVES,Passeriformes,Arizelocichla masukuensis
4912,ARIMIL,Stripe-cheeked Greenbul,AVES,Passeriformes,Arizelocichla milanjensis
4913,ARINIG,Eastern Mountain Greenbul,AVES,Passeriformes,Arizelocichla nigriceps
4927,BRAMEL,Black-and-white Bulbul,AVES,Passeriformes,Brachypodius melanoleucos
4926,BRAMLN,Black-headed Bulbul,AVES,Passeriformes,Brachypodius melanocephalos
4960,CHLLAE,Joyful Greenbul,AVES,Passeriformes,Chlorocichla laetissima
5061,EURANS,Ansorge's Greenbul,AVES,Passeriformes,Eurillas ansorgei
5251,PHYFIS,Fischer's Greenbul,AVES,Passeriformes,Phyllastrephus fischeri
5271,POLCIN,White-browed Crake,AVES,Gruiformes,Poliolimnas cinereus
5387,TRIVEN,Black-tailed Nativehen,AVES,Gruiformes,Tribonyx ventralis
5302,PTEBEA,Curl-crested Aracari,AVES,Piciformes,Pteroglossus beauharnaisii
5303,PTEBIT,Red-necked Aracari,AVES,Piciformes,Pteroglossus bitorquatus
5347,SCYAND,Loja Tapaculo,AVES,Passeriformes,Scytalopus androstictus
5348,SCYFRA,Jalca Tapaculo,AVES,Passeriformes,Scytalopus frankeae
5349,SCYINT,Utcubamba Tapaculo,AVES,Passeriformes,Scytalopus intermedius
5350,SCYMAC,Large-footed Tapaculo,AVES,Passeriformes,Scytalopus macropus
5351,SCYURU,Vilcabamba Tapaculo,AVES,Passeriformes,Scytalopus urubambae
5331,RHIALB,Friendly Fantail,AVES,Passeriformes,Rhipidura albolimbata
5332,RHIATR,Black Fantail,AVES,Passeriformes,Rhipidura atra
5333,RHICYA,Blue-headed Fantail,AVES,Passeriformes,Rhipidura cyaniceps
5073,GALAND,Puna Snipe,AVES,Charadriiformes,Gallinago andina
5074,GALMAG,Magellanic Snipe,AVES,Charadriiformes,Gallinago magellanica
5143,LIMSEM,Asian Dowitcher,AVES,Charadriiformes,Limnodromus semipalmatus
5206,LIWH,Little Whimbrel,AVES,Charadriiformes,Numenius minutus
5343,SCOBUK,Bukidnon Woodcock,AVES,Charadriiformes,Scolopax bukidnonensis
5390,TRIGUT,Nordmann's Greenshank,AVES,Charadriiformes,Tringa guttifer
5404,ABRSCH,Black-faced Warbler,AVES,Passeriformes,Abroscopus schisticeps
5045,ERYHOL,Yellow Flycatcher,AVES,Passeriformes,Erythrocercus holochlorus
5109,HORANN,Palau Bush Warbler,AVES,Passeriformes,Horornis annae
5054,EUDCHR,Southern Rockhopper Penguin,AVES,Sphenisciformes,Eudyptes chrysocome
4929,BUBBEN,Rock Eagle Owl,AVES,Strigiformes,Bubo bengalensis
4930,BUBCOR,Dusky Eagle-Owl,AVES,Strigiformes,Bubo coromandus
5081,GLATEP,Red-chested Owlet,AVES,Strigiformes,Glaucidium tephronotum
5092,PRIO,Puerto Rican Owl,AVES,Strigiformes,Gymnasio nudipes
5126,KETBLA,Blakiston's Fish-Owl,AVES,Strigiformes,Ketupa blakistoni
5127,KETKET,Buffy Fish-Owl,AVES,Strigiformes,Ketupa ketupu
5230,OTUMAD,Torotoroka Scops-Owl,AVES,Strigiformes,Otus madagascariensis
5321,PTILEU,Northern White-faced Owl,AVES,Strigiformes,Ptilopsis leucotis
5372,TAEBRO,Collared Owlet,AVES,Strigiformes,Taenioptynx brodiei
4858,ACRJAV,Javan Myna,AVES,Passeriformes,Acridotheres javanicus
4868,AGRSTU,Daurian Starling,AVES,Passeriformes,Agropsar sturninus
5132,LAMBIC,African Pied Starling,AVES,Passeriformes,Lamprotornis bicolor
5133,LAMHIL,Hildebrandt's Starling,AVES,Passeriformes,Lamprotornis hildebrandti
5134,LAMUNI,Ashy Starling,AVES,Passeriformes,Lamprotornis unicolor
5000,CURBOE,Banded Parisoma,AVES,Passeriformes,Curruca boehmi
5002,CURCON,Spectacled Warbler,AVES,Passeriformes,Curruca conspicillata
5003,CURCRA,Eastern Orphean Warbler,AVES,Passeriformes,Curruca crassirostris
5004,CURHOR,Western Orphean Warbler,AVES,Passeriformes,Curruca hortensis
5005,CURIBE,Western Subalpine Warbler,AVES,Passeriformes,Curruca iberiae
5006,CURMEL,Sardinian Warbler,AVES,Passeriformes,Curruca melanocephala
5007,CURNIS,Barred Warbler,AVES,Passeriformes,Curruca nisoria
5008,CURSUB,Chestnut-vented Warbler,AVES,Passeriformes,Curruca subcoerulea
5009,CURUND,Dartford Warbler,AVES,Passeriformes,Curruca undata
5022,DRYCAU,East Andean Antbird,AVES,Passeriformes,Drymophila caudata
5069,FORACU,Marsh Antwren,AVES,Passeriformes,Formicivora acutirostris
5070,FREUND,Undulated Antshrike,AVES,Passeriformes,Frederickena unduliger
5103,THAHER,Rusty-winged Antwren,AVES,Passeriformes,Herpsilochmus frater
5324,PYRMAU,Western Fire-eye,AVES,Passeriformes,Pyriglena maura
5378,THAARO,Upland Antshrike,AVES,Passeriformes,Thamnophilus aroyae
5091,GUBCRI,Yellow Cardinal,AVES,Passeriformes,Gubernatrix cristata
5124,IXOVAR,Dotted Tanager,AVES,Passeriformes,Ixothraupis varia
5128,KLEPAR,Parodi's Hemispingus,AVES,Passeriformes,Kleinothraupis parodii
5152,LORCRI,Flame-crested Tanager,AVES,Passeriformes,Loriotus cristatus
5171,MELMEL,White-bridled Finch,AVES,Passeriformes,Melanodera melanodera
5328,RAMMEL,Black-bellied Tanager,AVES,Passeriformes,Ramphocelus melanogaster
5329,RAUBON,Blue-and-yellow Tanager,AVES,Passeriformes,Rauenia bonariensis
5334,RHOALA,Band-tailed Sierra Finch,AVES,Passeriformes,Rhopospina alaudina
5335,RHOCAE,Blue Finch,AVES,Passeriformes,Rhopospina caerulescens
5338,CIBS,Cinnamon-bellied Saltator,AVES,Passeriformes,Saltator grandis
5354,SPOCYA,Blue-capped Tanager,AVES,Passeriformes,Sporathraupis cyanocephala
5371,TACPHO,Red-shouldered Tanager,AVES,Passeriformes,Tachyphonus phoenicius
5339,SALOLI,Olive-grey Saltator,AVES,Passeriformes,Saltator olivascens
5355,SPOMUR,Caqueta Seedeater,AVES,Passeriformes,Sporophila murallae
4925,BOSCAR,Wattled Ibis,AVES,Pelecaniformes,Bostrychia carunculata
5379,THRMEL,Black-headed Ibis,AVES,Pelecaniformes,Threskiornis melanocephalus
5035,DUMATR,Dark-fronted Babbler,AVES,Passeriformes,Dumetia atriceps
5046,ERYERY,Black-necklaced Scimitar-Babbler,AVES,Passeriformes,Erythrogenys erythrocnemis
5047,ERYEYY,Rusty-cheeked Scimitar-Babbler,AVES,Passeriformes,Erythrogenys erythrogenys
5048,ERYGRA,Black-streaked Scimitar-Babbler,AVES,Passeriformes,Erythrogenys gravivox
5049,ERYHYP,Large Scimitar-Babbler,AVES,Passeriformes,Erythrogenys hypoleucos
5050,ERYMCC,Spot-breasted Scimitar-Babbler,AVES,Passeriformes,Erythrogenys mcclellandi
5051,ERYSWI,Grey-sided Scimitar-Babbler,AVES,Passeriformes,Erythrogenys swinhoei
5075,GARSTR,White-necked Laughingthrush,AVES,Passeriformes,Garrulax strepitans
5125,KAKPOL,Grey-chested Babbler,AVES,Passeriformes,Kakamega poliothorax
5382,TINPEN,Puna Tinamou,AVES,Tinamiformes,Tinamotis pentlandii
5236,PACSUR,Glossy-backed Becard,AVES,Passeriformes,Pachyramphus surinamus
4877,AMHU,Amazilia Hummingbird,AVES,Apodiformes,Amazilis amazilia
4956,CHIFIM,Glittering-throated Emerald,AVES,Apodiformes,Chionomesa fimbriata
4957,CHILAC,Sapphire-spangled Emerald,AVES,Apodiformes,Chionomesa lactea
4959,CHCYAN,White-chinned Sapphire,AVES,Apodiformes,Chlorestes cyanus
4967,CHRVER,Versicoloured Emerald,AVES,Apodiformes,Chrysuronia versicolor
5039,ELLCHI,White-bellied Hummingbird,AVES,Apodiformes,Elliotomyia chionogaster
5057,EUPCIR,Sombre Hummingbird,AVES,Apodiformes,Eupetomena cirrochloris
5082,GLADOH,Hook-billed Hermit,AVES,Apodiformes,Glaucis dohrnii
5099,HELAUR,Black-eared Fairy,AVES,Apodiformes,Heliothryx auritus
5247,PHARUP,Streak-throated Hermit,AVES,Apodiformes,Phaethornis rupurumii
5340,SAUTOB,Copper-rumped Hummingbird,AVES,Apodiformes,Saucerottia tobaci
5373,TALCHL,Olive-spotted Hummingbird,AVES,Apodiformes,Talaphorus chlorocercus
5397,URAFRA,Andean Emerald,AVES,Apodiformes,Uranomitra franciae
4971,CINFUL,Fulvous Wren,AVES,Passeriformes,Cinnycerthia fulva
5188,HARWAR,Ward's Trogon,AVES,Trogoniformes,Harpactes wardi
5080,GEOGUT,Spotted Ground-Thrush,AVES,Passeriformes,Geokichla guttata
5201,NEOPOE,White-tailed Ant-Thrush,AVES,Passeriformes,Neocossyphus poensis
5392,TURDIS,Black-breasted Thrush,AVES,Passeriformes,Turdus dissimilis
5393,TURFEA,Grey-sided Thrush,AVES,Passeriformes,Turdus feae
5394,TURMAC,Red-backed Buttonquail,AVES,Charadriiformes,Turnix maculosus
5395,TURVAR,Painted Buttonquail,AVES,Charadriiformes,Turnix varius
5037,ELAOLI,Tepui Elaenia,AVES,Passeriformes,Elaenia olivina
5063,EUSFUL,Fulvous-faced Scrub-Tyrant,AVES,Passeriformes,Euscarthmus fulviceps
5102,HEMSPO,Yungas Tody-Tyrant,AVES,Passeriformes,Hemitriccus spodiops
5129,KNIHUD,Hudson's Black-Tyrant,AVES,Passeriformes,Knipolegus hudsoni
5130,KNIORE,Riverside Tyrant,AVES,Passeriformes,Knipolegus orenocensis
5185,MYIPHA,Sooty-crowned Flycatcher,AVES,Passeriformes,Myiarchus phaeocephalus
5186,MYIVEN,Venezuelan Flycatcher,AVES,Passeriformes,Myiarchus venezuelensis
5187,MYIFUS,Rufous-bellied Bush-Tyrant,AVES,Passeriformes,Myiotheretes fuscorufus
5195,NENCIN,Grey Monjita,AVES,Passeriformes,Nengetus cinereus
5207,OCHOEN,d'Orbigny's Chat-Tyrant,AVES,Passeriformes,Ochthoeca oenanthoides
5254,PHYCEC,Alagoas Tyrannulet,AVES,Passeriformes,Phylloscartes ceciliae
5255,PHYPAR,Cinnamon-faced Tyrannulet,AVES,Passeriformes,Phylloscartes parkeri
5325,PYPPYR,Fire-eyed Diucon,AVES,Passeriformes,Pyrope pyrope
5402,ZIMBOL,Bolivian Tyrannulet,AVES,Passeriformes,Zimmerius bolivianus
5011,CYAMAD,Madagascar Blue Vanga,AVES,Passeriformes,Cyanolanius madagascarinus
5204,NEWARC,Archbold's Newtonia,AVES,Passeriformes,Newtonia archboldi
5396,TYLEDU,Tylas Vanga,AVES,Passeriformes,Tylas eduardi
5401,XENPOL,Pollen's Vanga,AVES,Passeriformes,Xenopirostris polleni
5400,VIDFIS,Straw-tailed Whydah,AVES,Passeriformes,Vidua fischeri
5316,PTEINT,Clicking Shrike-Babbler,AVES,Passeriformes,Pteruthius intermedius
5358,STATOR,Indochinese Yuhina,AVES,Passeriformes,Staphida torqueola
5546,ZOSABY,Abyssinian White-eye,AVES,Passeriformes,Zosterops abyssinicus
5547,ZOSCEY,Sri Lanka White-eye,AVES,Passeriformes,Zosterops ceylonensis
5548,ZOSCHL,Mauritius White-eye,AVES,Passeriformes,Zosterops chloronothos
5549,ZOSEUR,Kilimanjaro White-eye,AVES,Passeriformes,Zosterops eurycricotus
5550,ZOSEVE,Everett's White-eye,AVES,Passeriformes,Zosterops everetti
5552,ZOSFLA,Pale White-eye,AVES,Passeriformes,Zosterops flavilateralis
5551,ZOSFLV,Yellow-fronted White-eye,AVES,Passeriformes,Zosterops flavifrons
5553,ZOSPAL,Orange River White-eye,AVES,Passeriformes,Zosterops pallidus
5001,CURCOM,Common Whitethroat,AVES,Passeriformes,Curruca communis
739,MAGO,Marbled Godwit,AVES,Charadriiformes,Limosa fedoa
4765,STRALU,Tawny Owl,AVES,Strigiformes,Strix aluco
4697,PARMAJ,Great Tit,AVES,Passeriformes,Parus major
2682,82,Owls,AVES,Strigiformes, 
352,AFOW,Ashy-faced Owl,AVES,Strigiformes,Tyto glaucops
1942,STOW,Stygian Owl,AVES,Strigiformes,Asio stygius
1333,HWAM,Hwamei,AVES,Passeriformes,Garrulax canorus
2061,VERD,Verdin,AVES,Passeriformes,Auriparus flaviceps
312,SKUH,Skua Hybrid,AVES,Charadriiformes,Stercorarius 
378,ARLO,Arctic Loon,AVES,Gaviiformes,Gavia arctica
570,YLGU,Yellow-legged Gull,AVES,Charadriiformes,Larus michahellis
966,UNQK,Unidentified quack,AVES,Anseriformes, 
1519,NABO,Nazca Booby,AVES,Suliformes,Sula granti
1058,CUOR,Cuban Oriole,AVES,Passeriformes,Icterus melanopsis
1266,GRVI,Gray Vireo,AVES,Passeriformes,Vireo vicinior
1594,PACR,Palm Crow,AVES,Passeriformes,Corvus palmarum
556,BLAG,Black Guan,AVES,Galliformes,Chamaepetes unicolor
1135,FIEL,Fieldfare,AVES,Passeriformes,Turdus pilaris
2094,WHTT,White Tern,AVES,Charadriiformes,Gygis alba
1548,OBAE,Olive-backed Euphonia,AVES,Passeriformes,Euphonia gouldi
45,WEFL,Western Flycatcher,AVES,Passeriformes,Empidonax difficilis
4844,AGOS,American Goshawk,AVES,Accipitriformes,Accipiter atricapillus
1140,ELEU,Elegant Euphonia,AVES,Passeriformes,Chlorophonia elegantissima
122,BRBL,Brewer's Blackbird,AVES,Passeriformes,Euphagus cyanocephalus
4717,4717,Goldcrest,AVES,Passeriformes,Regulus regulus
4718,4718,Goldcrest (Western Azores),AVES,Passeriformes,Regulus regulus inermis
4719,4719,Goldcrest (Sao Miguel),AVES,Passeriformes,Regulus regulus azoricus
615,BSWO,Black-striped Woodcreeper,AVES,Passeriformes,Xiphorhynchus lachrymosus
2341,IBIW,Ivory-billed Woodcreeper,AVES,Passeriformes,Xiphorhynchus flavigaster
405,ADWA,Adelaide's Warbler,AVES,Passeriformes,Setophaga adelaidae
2288,ALFL,Alder Flycatcher,AVES,Passeriformes,Empidonax alnorum
1000,COHU,Costa's Hummingbird,AVES,Apodiformes,Calypte costae
879,BLVU,Black Vulture,AVES,Cathartiformes,Coragyps atratus
333,MASR,Middle American Screech-Owl,AVES,Strigiformes,Megascops guatemalae guatamalae
1102,ESCU,Eskimo Curlew,AVES,Charadriiformes,Numenius borealis
4759,ATHNOC,Little Owl,AVES,Strigiformes,Athene noctua
4562,GYPFUL,Eurasian Griffon,AVES,Accipitriformes,Gyps fulvus
525,BEWR,Bewick's Wren,AVES,Passeriformes,Thryomanes bewickii
328,VESC,Velvet Scoter,AVES,Anseriformes,Melanitta fusca
1534,NORP,Northern Potoo,AVES,Nyctibiiformes,Nyctibius jamaicensis
1615,PCFA,Purple-crowned Fairy,AVES,Apodiformes,Heliothryx barroti
1952,STSW,Short-tailed Swift,AVES,Apodiformes,Chaetura brachyura
1385,KIVU,King Vulture,AVES,Cathartiformes,Sarcoramphus papa
625,BTPA,Brown-throated Parakeet,AVES,Psittaciformes,Eupsittula pertinax
668,CAPO,Central American Pygmy-Owl,AVES,Strigiformes,Glaucidium griseiceps
905,UNOW,Unidentified Owl,AVES,Strigiformes, 
1073,DOVE,Dovekie,AVES,Charadriiformes,Alle alle
1282,GUHA,Gundlach's Hawk,AVES,Accipitriformes,Accipiter gundlachi
1360,JAQU,Japanese Quail,AVES,Galliformes,Coturnix japonica
1778,RUSA,Rufous Sabrewing,AVES,Apodiformes,Campylopterus rufus
1557,OBTR,Orange-bellied Trogon,AVES,Trogoniformes,Trogon aurantiiventris
1031,CRAU,Crested Auklet,AVES,Charadriiformes,Aethia cristatella
1290,GRAU,Great Auk,AVES,Charadriiformes,Pinguinus impennis
2289,ALTE,Aleutian Tern,AVES,Charadriiformes,Onychoprion aleuticus
1362,JASP,Java Sparrow,AVES,Passeriformes,Lonchura oryzivora
1511,MORI,Montserrat Oriole,AVES,Passeriformes,Icterus oberi
1512,MORO,Montezuma Oropendola,AVES,Passeriformes,Psarocolius montezuma
1855,SHTY,Sooty-headed Tyrannulet,AVES,Passeriformes,Phyllomyias griseiceps
1264,GRTA,Greater Ani,AVES,Cuculiformes,Crotophaga major
1283,GUJU,Guadalupe Junco,AVES,Passeriformes,Junco insularis
755,SOSA,Solitary Sandpiper,AVES,Charadriiformes,Tringa solitaria
735,LESA,Least Sandpiper,AVES,Charadriiformes,Calidris minutilla
1452,LRPL,Little Ringed Plover,AVES,Charadriiformes,Charadrius dubius
786,BEKI,Belted Kingfisher,AVES,Coraciiformes,Megaceryle alcyon
4777,PRMA,Puerto Rican Mango,AVES,Apodiformes,Anthracothorax aurulentus
595,BRBO,Brown Booby,AVES,Suliformes,Sula leucogaster
367,ANHI,Anhinga,AVES,Suliformes,Anhinga anhinga
2751,WTPT,White-tailed Ptarmigan,AVES,Galliformes,Lagopus leucera
2649,WCSP,White-crowned Sparrow,AVES,Passeriformes,Zonotrichia leucophrys
2641,HORE,Hoary Redpoll,AVES,Passeriformes,Acanthis hornemanni
2250,VIWE,Village Weaver,AVES,Passeriformes,Ploceus cucullatus
1258,GRSF,Gray Silky-flycatcher,AVES,Passeriformes,Ptiliogonys cinereus
4622,DECR,Demoiselle Crane,AVES,Gruiformes,Anthropoides virgo
1342,INTE,Inca Tern,AVES,Charadriiformes,Larosterna inca
1870,SLPA,St. Lucia Parrot,AVES,Psittaciformes,Amazona versicolor
1752,ROYT,Royal Tern,AVES,Charadriiformes,Thalasseus maximus
1302,HAWR,Happy Wren,AVES,Passeriformes,Pheugopedius felix
323,GCCU,Gray-capped Cuckoo,AVES,Cuculiformes,Coccyzus lansbergi
324,GFPE,Gray-faced Petrel,AVES,Procellariiformes,Pterodroma gouldi
325,HAST,Hawaiian Stilt,AVES,Charadriiformes,Himantopus himantopus knudseni
546,BHOP,Brown-hooded Parrot,AVES,Psittaciformes,Pyrilia haematotis
1126,FADU,Falcated Duck,AVES,Anseriformes,Mareca falcata
1238,GREF,Great Frigatebird,AVES,Suliformes,Fregata minor
1757,RTAH,Rufous-tailed Hummingbird,AVES,Apodiformes,Amazilia tzacatl
195,CSSS,Cape Sable Seaside-Sparrow,AVES,Passeriformes,Ammospiza maritimus mirabilis
1661,PRWO,Puerto Rican Woodpecker,AVES,Piciformes,Melanerpes portoricensis
1520,LUHU,Lucifer Hummingbird,AVES,Apodiformes,Calothorax lucifer
1937,STHR,Stripe-throated Hermit,AVES,Apodiformes,Phaethornis striigularis
353,AFSI,African Silverbill,AVES,Passeriformes,Euodice cantans
379,ARRW,Arrowhead Warbler,AVES,Passeriformes,Setophaga pharetra
422,BAHW,Bahama Warbler,AVES,Passeriformes,Setophaga flavescens
642,BVOR,Black-vented Oriole,AVES,Passeriformes,Icterus wagleri
643,BWOR,Bar-winged Oriole,AVES,Passeriformes,Icterus maculialatus
646,BWVI,Black-whiskered Vireo,AVES,Passeriformes,Vireo altiloquus
1467,MAAK,Maui Akepa,AVES,Passeriformes,Loxops ochraceus
1425,LEKI,Lesser Kiskadee,AVES,Passeriformes,Pitangus lictor
1535,NOSC,Northern Schiffornis,AVES,Passeriformes,Schiffornis veraepacis
2309,CCHI,Common Chiffchaff,AVES,Passeriformes,Phylloscopus collybita
1089,CRCA,Crested Caracara,AVES,Falconiformes,Caracara plancus
1391,LAFA,Laughing Falcon,AVES,Falconiformes,Herpetotheres cachinnans
1121,EWWA,Elfin-woods Warbler,AVES,Passeriformes,Setophaga angelae
4627,4627,Marsh Warbler,AVES,Passeriformes,Acrocephalus palustris
224,UNFA,Unidentified falcon,AVES,Falconiformes,Falcon sp.
278,CCSP,Clay-colored Sparrow,AVES,Passeriformes,Spizella pallida
2268,WCSE,White-collared Seedeater,AVES,Passeriformes,Sporophila torqueola
970,UNBT,Unidentified Black-backed / American Three-toed Woodpecker,AVES,Piciformes,Picoides 
2047,UAIH,Ula-ai-hawane,AVES,Passeriformes,Ciridops anna
522,BEVI,Bell's Vireo,AVES,Passeriformes,Vireo bellii
804,RECR,Red Crossbill,AVES,Passeriformes,Loxia curvirostra
